University Name,Level,Program Name,Program URL,Start Date,App Deadline,Years,Tuition,PerYearTuitio
Ningbo University,Bachelor's,Engineering in Architecture,https://www.china-admissions.com/ningbo-university/programs/bachelors/engineering-architecture/,September,Middle of July,4,88000,22000
Ningbo University,Bachelor's,Arts Design,https://www.china-admissions.com/ningbo-university/programs/bachelors/arts-design/,September,Middle of July,4,80000,20000
Ningbo University,Bachelor's,Aquaculture,https://www.china-admissions.com/ningbo-university/programs/bachelors/aquaculture/,September,Middle of July,4,80000,20000
Ningbo University,Bachelor's,MBBS,https://www.china-admissions.com/ningbo-university/programs/bachelors/mbbs/,September,Middle of July,6,168000,28000
Ningbo University,Master's,Aquaculture,https://www.china-admissions.com/ningbo-university/programs/masters/aquaculture/,September,Middle of July,3,60000,20000
Ningbo University,Master's,Polymer Science,https://www.china-admissions.com/ningbo-university/programs/masters/polymer-science/,September,Middle of July,3,60000,20000
Ningbo University,Master's,Telecommunication,https://www.china-admissions.com/ningbo-university/programs/masters/telecommunication/,September,Middle of July,3,66000,22000
Ningbo University,Master's,MBA,https://www.china-admissions.com/ningbo-university/programs/masters/mba/,September,Middle of July,2.5,50000,20000
Jinan University,Non-Degree,Rudimentary Chinese Language Class,https://www.china-admissions.com/jinan-university/programs/non-degree/rudimentary-chinese-language-class/,September or March,July or January,1,8850,8850
Jinan University,Non-Degree,Intermediate Chinese Language Class,https://www.china-admissions.com/jinan-university/programs/non-degree/intermediate-chinese-language-class/,September or March,July or January,1,8850,8850
Jinan University,Non-Degree,Advanced Chinese Language Class,https://www.china-admissions.com/jinan-university/programs/non-degree/advanced-chinese-language-class/,September or March,July or January,1,8850,8850
Jinan University,Non-Degree,Crash Chinese Course,https://www.china-admissions.com/jinan-university/programs/non-degree/crash-chinese-courses/,September or March,July or January,0.5,8850,8850
Jinan University,Non-Degree,Business Chinese,https://www.china-admissions.com/jinan-university/programs/non-degree/business-chinese/,September or March,July or January,0.5,8850,8850
Jinan University,Non-Degree,Cantonese,https://www.china-admissions.com/jinan-university/programs/non-degree/cantonese/,September or March,July or January,0.5,8850,8850
Jinan University,Non-Degree,Summer Vacation Course,https://www.china-admissions.com/jinan-university/programs/non-degree/summer-vacation-course/,July,June,4-6 weeks,800 per week,800 per week
Jinan University,Non-Degree,Winter Vacation Course,https://www.china-admissions.com/jinan-university/programs/non-degree/winter-vacation-course/,January,December,4-6 weeks,800 per week,800 per week
Jinan University,Non-Degree,Winter Camp,https://www.china-admissions.com/jinan-university/programs/non-degree/winter-camp/,January,December,2-3 weeks,350 per day,350 per day
Jinan University,Non-Degree,Summer Camp,https://www.china-admissions.com/jinan-university/programs/non-degree/summer-camp/,July,June,2-3 weeks,350 per day,350 per day
Jinan University,Non-Degree,Part Time Chinese Class  ,https://www.china-admissions.com/jinan-university/programs/non-degree/part-time-chinese-class/,September or March,July or January,0.5,variable,variable
Jinan University,Non-Degree,HSK Intensive Training Course,https://www.china-admissions.com/jinan-university/programs/non-degree/hsk-intensive-training-course/,September or March,July or January,4-6 weeks,variable,variable
Jinan University,Bachelor's,International Economics and Trade,https://www.china-admissions.com/jinan-university/programs/bachelors/international-economics-trade/,September or March,August or February,4,96000,24000
Jinan University,Bachelor's,Clinical Medicine,https://www.china-admissions.com/jinan-university/programs/bachelors/clinical-medicine/,September or March,August or February,6,180000,30000
Jinan University,Bachelor's,Accounting (CPA-Canada),https://www.china-admissions.com/jinan-university/programs/bachelors/accounting/,September or March,August or February,4,112000,28000
Jinan University,Bachelor's,Food Quality and Safety,https://www.china-admissions.com/jinan-university/programs/bachelors/food-quality-safety/,September or March,August or February,4,104000,26000
Jinan University,Bachelor's,Pharmacy,https://www.china-admissions.com/jinan-university/programs/bachelors/pharmacy/,September or March,August or February,4,104000,26000
Jinan University,Bachelor's,Finance,https://www.china-admissions.com/jinan-university/programs/bachelors/finance/,September or March,August or February,4,96000,24000
Jinan University,Bachelor's,Computer Science and Technology,https://www.china-admissions.com/jinan-university/programs/bachelors/computer-science-technology/,September or March,August or February,4,104000,26000
Jinan University,Bachelor's,International Journalism,https://www.china-admissions.com/jinan-university/programs/bachelors/international-journalism/,September or March,August or February,4,112000,28000
Jinan University,Master's,China Studies,https://www.china-admissions.com/jinan-university/programs/masters/china-studies/,September or March,August or February,2,60000,30000
Wuhan University of Technology,Non-Degree,Chinese Language Programs,https://www.china-admissions.com/whut/programs/chinese-language/,September or March,December 31st or June 30th,0.5 - 1,17000,17000
Wuhan University of Technology,Bachelor's,Business Administration,https://www.china-admissions.com/whut/programs/bachelors/business-administration/,September or March,December 31st or June 30th,4,80000,20000
Wuhan University of Technology,Bachelor's,International Economics & Trade,https://www.china-admissions.com/whut/programs/bachelors/international-economics-trade/,September or March,December 31st or June 30th,4,80000,20000
Wuhan University of Technology,Bachelor's,Mining Engineering,https://www.china-admissions.com/whut/programs/bachelors/mining-engineering/,September or March,December 31st or June 30th,4,96000,24000
Wuhan University of Technology,Bachelor's,Civil Engineering,https://www.china-admissions.com/whut/programs/bachelors/civil-engineering/,September or March,December 31st or June 30th,4,96000,24000
Wuhan University of Technology,Bachelor's,Industrial Engineering,https://www.china-admissions.com/whut/programs/bachelors/industrial-engineering/,September or March,December 31st or June 30th,4,96000,24000
Wuhan University of Technology,Bachelor's,Logistics,https://www.china-admissions.com/whut/programs/bachelors/logistics/,September or March,December 31st or June 30th,4,96000,24000
Wuhan University of Technology,Bachelor's,Computer Science & Technology,https://www.china-admissions.com/whut/programs/bachelors/computer-science-technology/,September or March,December 31st or June 30th,4,96000,24000
Wuhan University of Technology,Master's,MBA,https://www.china-admissions.com/whut/programs/masters/mba/,September or March,December 31st or June 30th,2 to 3,102000,34000
Wuhan University of Technology,Master's,Material Science and Engineering,https://www.china-admissions.com/whut/programs/masters/material-science-and-engineering/,September or March,December 31st or June 30th,2 to 3,90000,30000
Wuhan University of Technology,Master's,Industrial Engineering,https://www.china-admissions.com/whut/programs/masters/industrial-engineering/,September or March,December 31st or June 30th,3,90000,30000
Wuhan University of Technology,Master's,Civil Engineering,https://www.china-admissions.com/whut/programs/masters/civil-engineering/,September or March,December 31st or June 30th,3,90000,30000
Wuhan University of Technology,Master's,Economics,https://www.china-admissions.com/whut/programs/masters/economics/,September or March,December 31st or June 30th,2 to 3,81000,27000
South China University of Technology,Non-Degree,International Foundation Program,https://www.china-admissions.com/scut/programs/non-degree/international-foundation-program/,September ,30th June,1,18000,18000
South China University of Technology,Non-Degree,General Chinese Program,https://www.china-admissions.com/scut/programs/non-degree/general-chinese/,September ,15th July,0.5 - 1,16200,8500/semester
South China University of Technology,Non-Degree,Intensive Chinese Program,https://www.china-admissions.com/scut/programs/non-degree/intensive-chinese/,September or February,30th June,0.5 - 1,18200,10000/semester
South China University of Technology,Non-Degree,International Summer Camp Program,https://www.china-admissions.com/scut/programs/non-degree/international-summer-camp/,20th July,30th June,3 weeks,2000,2000
South China University of Technology,Bachelor's,Computer Science and Technology,https://www.china-admissions.com/scut/programs/bachelors/computer-science-technology/,September ,15th July,4,104000,26000
South China University of Technology,Bachelor's,International Economics and Trade,https://www.china-admissions.com/scut/programs/bachelors/international-economics-trade/,September ,15th July,4,104000,26000
South China University of Technology,Bachelor's,Environmental Engineering,https://www.china-admissions.com/scut/programs/bachelors/environmental-engineering/,September ,15th July,4,104000,26000
South China University of Technology,Bachelor's,Civil Engineering,https://www.china-admissions.com/scut/programs/bachelors/civil-engineering/,September ,15th July,4,104000,26000
South China University of Technology,Master's,Electrical and Computer Engineering,https://www.china-admissions.com/scut/programs/masters/electrical-computer-engineering/,September ,30th June,2,64000,32000
South China University of Technology,Master's,Information and Communication Engineering,https://www.china-admissions.com/scut/programs/masters/information-communication-engineering/,September ,30th June,2,64000,32000
South China University of Technology,Master's,MBA,https://www.china-admissions.com/scut/programs/masters/mba/,September ,30th July,2,89000,44500
South China University of Technology,PhD,Sugar Engineering,https://www.china-admissions.com/scut/programs/phd/sugar-engineering/,September ,30th June,3,102000,34000
